datetime,X,Y,Z,lat,lon,elevation,ascending,orbit
2022-08-05 04:40:00+00:00,4231.295653581133,4137.793613930614,4486.311083912981,37.41310902318567,20.993347534892578,1056.1718357833886,True,0
2022-08-05 04:40:05+00:00,4215.566768564231,4122.094643853644,4515.47236305941,37.69639321070654,20.970920398798036,1056.2719383349634,True,0
2022-08-05 04:40:10+00:00,4199.735424964329,4106.2954875821015,4544.523631139312,37.97966027756958,20.948481558971842,1056.3726523314208,True,0
2022-08-05 04:40:15+00:00,4183.802010408379,4090.3965319012977,4573.464183485393,38.26291015510862,20.926030805067697,1056.4739688293662,True,0
2022-08-05 04:40:20+00:00,4167.7669150282045,4074.3981660447694,4602.293318148139,38.546142775863444,20.903567922324704,1056.5758788558214,True,0
2022-08-05 04:40:25+00:00,4151.630531387341,4058.300781622973,4631.010336025066,38.82935807468365,20.881092691442554,1056.678373409509,True,0
2022-08-05 04:40:30+00:00,4135.393254536526,4042.1047726773536,4659.614540760132,39.112555987579206,20.858604888459862,1056.7814434612992,True,0
2022-08-05 04:40:35+00:00,4119.055481982734,4025.8105356500223,4688.105238798409,39.39573645209045,20.836104284610784,1056.8850799552251,True,0
2022-08-05 04:40:40+00:00,4102.617613648228,4009.418469343457,4716.481739455498,39.67889940781506,20.81359064620266,1056.9892738095457,True,0
2022-08-05 04:40:45+00:00,4086.0800518908227,3992.928974939305,4744.743354881198,39.96204479588643,20.791063734462575,1057.0940159174513,True,0
2022-08-05 04:40:50+00:00,4069.443201517212,3976.3424560137964,4772.889400034833,40.24517255855789,20.768523305410746,1057.1992971477564,True,0
2022-08-05 04:40:55+00:00,4052.707469693865,3959.659318446429,4800.919192837408,40.52828264056657,20.745969109680537,1057.3051083463133,True,0
2022-08-05 04:41:00+00:00,4035.873266015017,3942.879970490105,4828.832054052397,40.81137498777408,20.723400892393357,1057.411440336373,True,0
2022-08-05 04:41:05+00:00,4018.941002468999,3926.0048227352,4856.627307344268,41.09444954758745,20.700818392978434,1057.5182839196455,True,0
2022-08-05 04:41:10+00:00,4001.9110933949123,3909.034288068767,4884.304279346084,41.37750626948471,20.67822134501418,1057.625629877329,True,0
2022-08-05 04:41:15+00:00,3984.7839555066753,3891.968781697412,4911.862299618973,41.660545104440935,20.65560947605772,1057.7334689708655,True,0
2022-08-05 04:41:20+00:00,3967.56000788939,3874.8087211426164,4939.300700658351,41.943566004824405,20.63298250745297,1057.8417919426836,True,0
2022-08-05 04:41:25+00:00,3950.239671952437,3857.5545261963343,4966.61881796612,42.22656892497446,20.61034015416633,1057.9505895174007,True,0
2022-08-05 04:41:30+00:00,3932.8233714383496,3840.2066189278876,4993.815990035773,42.509553820888385,20.587682124582898,1058.0598524025072,True,0
2022-08-05 04:41:35+00:00,3915.3115324309083,3822.7654236929084,5020.891558338365,42.792520649908454,20.565008120311603,1058.1695712891883,True,0
2022-08-05 04:41:40+00:00,3897.704583305639,3805.231367083719,5047.844867398628,43.075469371350586,20.54231783597477,1058.2797368534466,True,0
2022-08-05 04:41:45+00:00,3880.0029547376844,3787.6048779375164,5074.675264780322,43.358399946191184,20.519610959005405,1058.3903397568338,True,0
