datetime,X,Y,Z,lat,lon,elevation,ascending,orbit
2022-08-05 04:43:10+00:00,3538.2584824071587,3445.6443840821244,5545.017058784109,48.563236329224495,20.11111059482246,1059.4038462218782,True,0
2022-08-05 04:43:15+00:00,3518.8009413878567,3426.31390831253,5569.341395158673,48.84589219689828,20.08798669121178,1059.5219033197095,True,0
2022-08-05 04:43:20+00:00,3499.2579450424973,3406.900223994298,5593.530153725837,49.128529404879885,20.06483756691086,1059.6402321586934,True,0
2022-08-05 04:43:25+00:00,3479.629970926747,3387.4038054674356,5617.582750414974,49.411147947591914,20.0416626807299,1059.7588232748105,True,0
2022-08-05 04:43:30+00:00,3459.917498665951,3367.825129087344,5641.498604492371,49.69374782067054,20.01846147654126,1059.8776672086085,True,0
2022-08-05 04:43:35+00:00,3440.1210098853326,3348.16467315443,5665.2771386460245,49.97632902179774,19.99523338273595,1059.9967545063948,True,0
2022-08-05 04:43:40+00:00,3420.2409882554434,3328.4229179604436,5688.9177789283785,50.258891549861055,19.971977811698125,1060.1160757207435,True,0
2022-08-05 04:43:45+00:00,3400.2779194254913,3308.600345721097,5712.419954835902,50.5414354057341,19.948694159211374,1060.23562141171,True,0
2022-08-05 04:43:50+00:00,3380.2322910507114,3288.6974406044483,5735.783099274133,50.823960591696974,19.925381803877983,1060.355382147475,True,0
2022-08-05 04:43:55+00:00,3360.1045927547157,3268.714688692319,5759.006648601424,51.10646711179773,19.902040106476683,1060.4753485053097,True,0
2022-08-05 04:44:00+00:00,3339.8953161499016,3248.6525780017705,5782.09004260347,51.388954971377615,19.878668409339078,1060.595511072283,True,0
2022-08-05 04:44:05+00:00,3319.604954777097,3228.511598424001,5805.032724562144,51.671424177745266,19.85526603564152,1060.7158604463884,True,0
2022-08-05 04:44:10+00:00,3299.234004141024,3208.2922417605982,5827.834141212933,51.953874739492704,19.831832288717578,1060.8363872371126,True,0
2022-08-05 04:44:15+00:00,3278.782961649115,3187.9950016623625,5850.49374281295,52.236306667169146,19.808366451307137,1060.9570820665917,True,0
2022-08-05 04:44:20+00:00,3258.2523266518183,3167.6203736689035,5873.010983094679,52.51871997254411,19.7848677847794,1061.077935570131,True,0
2022-08-05 04:44:25+00:00,3237.642600387845,3147.1688551554553,5895.385319325004,52.801114669176634,19.761335528335835,1061.1989383973196,True,0
2022-08-05 04:44:30+00:00,3216.9542859873586,3126.640945334328,5917.616212300869,53.083490772199966,19.73776889814971,1061.3200812127632,True,0
2022-08-05 04:44:35+00:00,3196.1878884658818,3106.037145250879,5939.703126353704,53.36584829821172,19.714167086494864,1061.441354696904,True,0
2022-08-05 04:44:40+00:00,3175.343914708602,3085.3579577663663,5961.645529366124,53.64818726531915,19.69052926080485,1061.5627495468852,True,0
2022-08-05 04:44:45+00:00,3154.422873426258,3064.603887514788,5983.442892816561,53.93050769355079,19.666854562710554,1061.6842564775595,True,0
2022-08-05 04:44:50+00:00,3133.42527520771,3043.7754409554323,6005.094691722704,54.21280960396195,19.64314210703058,1061.8058662219262,True,0
2022-08-05 04:44:55+00:00,3112.351632445839,3022.8731262982865,6026.600404718381,54.495093019462786,19.619390980699283,1061.9275695323513,True,0
2022-08-05 04:45:00+00:00,3091.202459335031,3001.8974535032,6047.959514053062,54.77735796465537,19.59560024164812,1062.0493571813215,True,0
2022-08-05 04:45:05+00:00,3069.978271902187,2980.8489343088745,6069.171505560292,55.05960446525076,19.57176891765338,1062.1712199620038,True,0
2022-08-05 04:45:10+00:00,3048.6795879424517,2959.7280821700665,6090.235868721173,55.3418325487408,19.54789600509312,1062.2931486893979,True,0
2022-08-05 04:45:15+00:00,3027.306927033347,2938.5354122719073,6111.15209664842,55.62404224402466,19.523980467674402,1062.4151342009493,True,0
2022-08-05 04:45:20+00:00,3005.8608105063636,2917.2714415009195,6131.919686113617,55.90623358160918,19.500021235081096,1062.5371673574953,True,0
2022-08-05 04:45:25+00:00,2984.341761441341,2895.936688439996,6152.538137550913,56.188406593496495,19.47601720154441,1062.6592390440096,True,0
2022-08-05 04:45:30+00:00,2962.75030465742,2874.531673359296,6173.006955064688,56.47056131312255,19.451967224379715,1062.7813401704045,True,0
2022-08-05 04:45:35+00:00,2941.086966703925,2853.0569182070954,6193.325646437324,56.752697775296376,19.427870122404578,1062.9034616722888,True,0
2022-08-05 04:45:40+00:00,2919.352275826881,2831.5129465771142,6213.493723159366,57.03481601645173,19.403724674305664,1063.025594511918,True,0
2022-08-05 04:45:45+00:00,2897.546761976183,2809.9002837147277,6233.5107004217925,57.31691607437652,19.37952961689938,1063.1477296788423,True,0
2022-08-05 04:45:50+00:00,2875.670956775691,2788.2194564883666,6253.376097142043,57.59899798841176,19.35528364332781,1063.2698581908185,True,0
2022-08-05 04:45:55+00:00,2853.7253935142326,2766.4709933797076,6273.089435971093,57.881061799389606,19.330985401136743,1063.3919710945497,True,0
2022-08-05 04:46:00+00:00,2831.7106071565695,2744.655424494822,6292.6502432825255,58.16310754930901,19.306633490261603,1063.5140594663694,True,0
2022-08-05 04:46:05+00:00,2809.6271342929676,2722.773281515056,6312.05804921625,58.445135281795714,19.28222646091425,1063.6361144131934,True,0
2022-08-05 04:46:10+00:00,2787.4755131509637,2700.825097707109,6331.312387667336,58.72714504177742,19.257762811326884,1063.7581270731853,True,0
2022-08-05 04:46:15+00:00,2765.256283560735,2678.811407890193,6350.412796314435,59.00913687573292,19.233240985413406,1063.8800886166398,True,0
2022-08-05 04:46:20+00:00,2742.9699869665587,2656.7327484464226,6369.3588166089585,59.29111083136843,19.20865937026854,1064.0019902466004,True,0
2022-08-05 04:46:25+00:00,2720.6171663967352,2634.5896572915203,6388.149993799719,59.57306695781314,19.18401629355159,1064.1238231997258,True,0
2022-08-05 04:46:30+00:00,2698.1983664541253,2612.3826738653133,6406.785876939656,59.85500530555512,19.159310020700474,1064.2455787470349,True,0
2022-08-05 04:46:35+00:00,2675.7141333026357,2590.1123391182496,6425.2660188960235,60.13692592642798,19.13453875201326,1064.3672481946592,True,0
2022-08-05 04:46:40+00:00,2653.1650146491393,2567.7791954939617,6443.58997636388,60.41882887365008,19.109700619549194,1064.4888228845984,True,0
2022-08-05 04:46:45+00:00,2630.551559751072,2545.3837869360946,6461.757309859191,60.70071420154989,19.084793683850837,1064.6102941953761,True,0
2022-08-05 04:46:50+00:00,2607.874319360793,2522.9266588335654,6479.767583762505,60.982581966073155,19.05981593048139,1064.7316535430082,True,0
2022-08-05 04:46:55+00:00,2585.1338457534325,2500.408358048499,6497.620366295005,61.2644322242471,19.034765266349392,1064.8528923815031,True,0
2022-08-05 04:47:00+00:00,2562.3306926926925,2477.8294328815555,6515.315229545064,61.54626503442565,19.00963951583504,1064.9740022037113,True,0
2022-08-05 04:47:05+00:00,2539.465415416574,2455.1904330586167,6532.8517494777425,61.828080456274044,18.98443641666083,1065.0949745420576,True,0
2022-08-05 04:47:10+00:00,2516.538570636468,2432.491909729533,6550.22950593451,62.1098785505958,18.959153615531857,1065.2158009691898,True,0
2022-08-05 04:47:15+00:00,2493.5507165150493,2409.734415445936,6567.448082649304,62.39165937942046,18.93378866348944,1065.336473098745,True,0
2022-08-05 04:47:20+00:00,2470.502412643491,2386.9185041394458,6584.507067264149,62.67342300609054,18.90833901100377,1065.4569825861172,True,0
2022-08-05 04:47:25+00:00,2447.3942200364127,2364.0447311159205,6601.406051331816,62.955169495138996,18.882802002739787,1065.5773211291191,True,0
2022-08-05 04:47:30+00:00,2424.226701134967,2341.1136530588396,6618.144630312606,63.236898912061974,18.857174872001195,1065.697480468557,True,0
2022-08-05 04:47:35+00:00,2401.0004197455796,2318.1258279691037,6634.72240361756,63.51861132387292,18.831454734821893,1065.8174523892487,True,0
2022-08-05 04:47:40+00:00,2377.715941086569,2295.0818152100283,6651.138974573978,63.80030679835222,18.805638583666724,1065.9372287203307,True,0
2022-08-05 04:47:45+00:00,2354.3738317262087,2271.982175447505,6667.393950468233,64.08198540460016,18.779723280746495,1066.0568013362395,True,0
2022-08-05 04:47:50+00:00,2330.974659582115,2248.827470648278,6683.486942544971,64.36364721285779,18.753705550864968,1066.1761621573037,True,0
2022-08-05 04:47:55+00:00,2307.51899393731,2225.618264096248,6699.417565995067,64.64529229412004,18.727581973810636,1066.295303150272,True,0
2022-08-05 04:48:00+00:00,2284.007405374072,2202.3551203273255,6715.185439999867,64.92692072073703,18.70134897622062,1066.4142163292458,True,0
2022-08-05 04:48:05+00:00,2260.4404657905275,2179.0386051450632,6730.790187718582,65.20853256602372,18.67500282290381,1066.5328937562012,True,0
2022-08-05 04:48:10+00:00,2236.8187483902825,2155.6692856115956,6746.231436293956,65.49012790418308,18.648539607574094,1066.6513275416214,True,0
2022-08-05 04:48:15+00:00,2213.14282765596,2132.247730020166,6761.5088168691655,65.77170681043403,18.62195524290767,1066.7695098452145,True,0
2022-08-05 04:48:20+00:00,2189.413279343364,2108.7745078900753,6776.6219645902665,66.05326936087923,18.5952454499393,1066.8874328765162,True,0
2022-08-05 04:48:25+00:00,2165.6306804496703,2085.250189935395,6791.5705186253535,66.33481563268339,18.56840574666897,1067.005088895631,True,0
2022-08-05 04:48:30+00:00,2141.795609221431,2061.675348072325,6806.354122158406,66.61634570378108,18.54143143587375,1067.122470213746,True,0
