datetime,X,Y,Z,lat,lon,elevation,ascending,orbit
2022-10-10 19:55:30+00:00,3516.963267651805,-3630.376843545056,5636.991199438203,48.364806029132616,-3.995076986061288,1205.0537645516492,True,0
2022-10-10 19:55:35+00:00,3537.0769157217755,-3648.4032391658598,5612.767647051164,48.090833700388195,-3.993490701968941,1204.99061052404,True,0
2022-10-10 19:55:40+00:00,3557.1095177057505,-3666.346038485343,5588.415191291369,47.816843600188,-3.992141683596133,1204.927500230765,True,0
2022-10-10 19:55:45+00:00,3577.0606136029937,-3684.2048293545204,5563.934389885482,47.542835808319886,-3.991025197170384,1204.864441171003,True,0
2022-10-10 19:55:50+00:00,3596.9297452752116,-3701.979201544453,5539.325803522273,47.268810403713964,-3.990136628199787,1204.8014408493555,True,0
2022-10-10 19:55:55+00:00,3616.716456455615,-3719.668746755667,5514.58999584114,46.99476746452677,-3.9894714776814784,1204.738506775134,True,0
2022-10-10 19:56:00+00:00,3636.4202927510546,-3737.273058618662,5489.727533431165,46.72070706833931,-3.989025358459447,1204.675646461657,True,0
2022-10-10 19:56:05+00:00,3656.040801664867,-3754.7917327162486,5464.7389858019915,46.4466292920406,-3.988793991708646,1204.6128674254821,True,0
2022-10-10 19:56:10+00:00,3675.5775326039316,-3772.2243665877195,5439.624925376784,46.17253421195568,-3.988773203536838,1204.5501771856977,True,0
2022-10-10 19:56:15+00:00,3695.0300368844723,-3789.570559736087,5414.385927484107,45.89842190395841,-3.9889589217550845,1204.4875832631901,True,0
2022-10-10 19:56:20+00:00,3714.397867747471,-3806.8299136397814,5389.0225703402375,45.624292443477565,-3.9893471727169376,1204.4250931798922,True,0
2022-10-10 19:56:25+00:00,3733.6805803689317,-3824.002031763973,5363.535435034886,45.35014590554025,-3.9899340783072916,1204.3627144580782,True,0
2022-10-10 19:56:30+00:00,3752.877731864588,-3841.0865195636225,5337.925105526565,45.07598236491673,-3.9907158530351814,1204.300454619631,True,0
2022-10-10 19:56:35+00:00,3771.98888130776,-3858.082984499283,5312.192168619743,44.80180189606812,-3.9916888012136713,1204.238321185283,True,0
2022-10-10 19:56:40+00:00,3791.013589739612,-3874.9910360464196,5286.337213951504,44.5276045731964,-3.992849314250379,1204.1763216738923,True,0
2022-10-10 19:56:45+00:00,3809.9514201707207,-3891.810285697968,5260.360833989314,44.2533904704099,-3.9941938680636704,1204.114463601721,True,0
2022-10-10 19:56:50+00:00,3828.801937599854,-3908.5403469789208,5234.263624007807,43.97915966166494,-3.9957190205305304,1204.0527544816955,True,0
2022-10-10 19:56:55+00:00,3847.56470902673,-3925.1808354595537,5208.046182070297,43.70491222075833,-3.9974214090777385,1203.9912018226416,True,0
2022-10-10 19:57:00+00:00,3866.239303450097,-3941.731368753047,5181.709109032643,43.43064822155271,-3.9992977483409295,1203.9298131286066,True,0
2022-10-10 19:57:05+00:00,3884.82529188718,-3958.1915665322545,5155.253008517252,43.15636773788719,-4.001344827886325,1203.8685958980755,True,0
2022-10-10 19:57:10+00:00,3903.3222473849773,-3974.5610505407835,5128.678486896829,42.88207084359094,-4.0035595100401675,1203.807557623248,True,0
2022-10-10 19:57:15+00:00,3921.7297450210276,-3990.839444593025,5101.986153294504,42.60775761266468,-4.005938727781391,1203.74670578932,True,0
2022-10-10 19:57:20+00:00,3940.0473619254135,-4007.0263745943425,5075.176619552359,42.333428119134844,-4.008479482693341,1203.6860478737374,True,0
